job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1376122315720_0010 08:28:30 08:52:33 1443.0 40 1 5368715100 5368709100 2945543 1040859 1 1210220 10165387264 0 0 cp f 9
job_1376122315720_0009 08:28:30 08:45:12 1002.0 40 1 5368715100 5368709100 5243678 783329 1 1245870 9888923648 0 0 cp f 9
job_1376122315720_0008 08:28:29 08:52:17 1428.0 40 1 5368715100 5368709100 5073967 1310682 1 1221710 10057555968 0 0 cp f 9
job_1376122315720_0007 08:28:29 08:51:43 1394.0 40 1 5368715100 5368709100 1665851 1317048 1 993320 10281226240 0 0 cp f 9
job_1376122315720_0006 08:28:29 08:52:01 1412.0 40 1 5368715100 5368709100 2646639 1348201 1 1089290 10370338816 0 0 cp f 9
job_1376122314373_0009 08:28:30 08:43:59 929.0 40 1 5368715100 5368709100 3526952 647941 1 1185610 10154528768 0 0 cp f 10
job_1376122314373_0007 08:28:29 08:47:42 1153.0 40 1 5368715100 5368709100 4507134 1077705 1 1187790 10121883648 0 0 cp f 10
job_1376122314373_0008 08:28:30 08:48:45 1215.0 40 1 5368715100 5368709100 3106476 1055387 1 1160850 10134265856 0 0 cp f 10
job_1376122314373_0010 08:28:30 08:43:50 920.0 40 1 5368715100 5368709100 3380990 541697 1 1221340 10179801088 0 0 cp f 10
job_1376122314373_0006 08:28:28 08:41:13 765.0 40 1 5368715100 5368709100 1648846 733544 1 963290 10300874752 0 0 cp f 10
job_1376111601621_0006 05:29:59 05:52:50 1371.0 43 1 5368715100 5368709100 2372833 1333487 1 1059520 10305687552 0 3 cp t 1
job_1376111601621_0010 05:29:59 05:45:15 916.0 45 1 5368715100 5368709100 4204067 550366 1 1219030 10057170944 0 5 cp t 1
job_1376111601621_0007 05:29:59 05:44:33 874.0 46 1 5368715100 5368709100 2917707 795703 1 1126250 10298753024 0 6 cp t 1
job_1376111601621_0008 05:29:59 05:54:28 1469.0 45 1 5368715100 5368709100 2888199 1316343 1 1195870 10230542336 0 5 cp t 1
job_1376111601621_0009 05:29:59 05:51:20 1281.0 46 1 5368715100 5368709100 3520603 1031677 1 1243990 10121433088 0 5 cp t 1
job_1376114432413_0007 06:17:03 0 0 0 0 0 0 0 a 0 0 0 0 0 cp t 2
job_1376114432413_0010 06:17:03 07:12:59 3356.0 56 3 5368715100 5368709100 4444178 3004098 1 1094090 10324635648 5 16 cp t 2
job_1376114432413_0006 06:17:03 06:31:19 856.0 47 1 5368715100 5368709100 4168234 761708 1 1223290 10210779136 0 7 cp t 2
job_1376114432413_0009 06:17:03 07:12:27 3324.0 54 2 5368715100 5368709100 3736257 3007389 1 1082460 10231398400 43 14 cp t 2
job_1376114432413_0008 06:17:03 0 0 53 4 5368715100 0 3296013 2533626 0 697350 10147827712 0 13 cp t 2
job_1376114433552_0009 06:17:04 0 0 0 0 0 0 0 a 0 0 0 0 0 cp t 3
job_1376114433552_0006 06:17:03 06:29:20 737.0 45 1 5368715100 5368709100 2539530 702183 1 1062150 10246840320 0 5 cp t 3
job_1376114433552_0008 06:17:04 06:31:06 842.0 48 1 5368715100 5368709100 4407440 679313 1 1197620 10206666752 0 7 cp t 3
job_1376114433552_0010 06:17:04 06:32:55 951.0 50 1 5368715100 5368709100 4913327 538082 1 1174190 10084761600 0 10 cp t 3
job_1376114433552_0007 06:17:04 0 0 49 4 5368715100 0 2733810 2667331 0 671590 10224889856 0 9 cp t 3
job_1376119090353_0006 07:34:52 07:55:59 1267.0 46 1 5368715100 5368709100 2806097 1201045 1 1119490 10182189056 0 6 cp t 4
job_1376119090353_0010 07:34:54 08:06:58 1924.0 49 2 5368715100 5368709100 2462491 1513547 1 1037090 10245087232 2 9 cp t 4
