job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1375852219055_0009 05:21:29 05:27:59 390.0 40 5 5368715100 5368709100 1569351 791080 1 920110 11583950848 0 0 cp f 5
job_1375852219055_0007 05:21:29 05:26:57 328.0 40 5 5368715100 5368709100 1773094 1050980 1 947510 11566452736 0 0 cp f 5
job_1375852219055_0006 05:21:28 05:25:23 235.0 40 5 5368715100 5368709100 1367258 828097 1 844230 11611623424 0 0 cp f 5
job_1375852219055_0010 05:21:29 05:28:21 412.0 40 5 5368715100 5368709100 1798462 534102 1 964350 11547168768 0 0 cp f 5
job_1375852219055_0008 05:21:29 05:27:54 385.0 40 5 5368715100 5368709100 1876902 1100291 1 947070 11500990464 0 0 cp f 5
job_1375857703475_0007 06:52:42 06:58:32 350.0 44 5 5368715100 5368709100 2069805 1269791 1 968450 11686899712 0 4 fs t 1
job_1375857703475_0006 06:52:41 06:58:31 350.0 42 8 5368715100 5368709100 1333830 1762775 1 873280 11648733184 0 2 fs t 1
job_1375857703475_0009 06:52:42 07:01:01 499.0 42 5 5368715100 5368709100 2001905 1032940 1 911820 11520315392 0 2 fs t 1
job_1375857703475_0010 06:52:42 07:01:15 513.0 43 5 5368715100 5368709100 1761958 705846 1 956770 11535888384 0 3 fs t 1
job_1375857703475_0008 06:52:42 06:59:08 386.0 42 5 5368715100 5368709100 1872455 1043386 1 986460 11595972608 0 2 fs t 1
job_1375860499829_0008 07:39:40 07:46:51 431.0 45 5 5368715100 5368709100 1780688 1142745 1 955020 11575083008 0 5 fs t 2
job_1375860499829_0009 07:39:40 07:48:02 502.0 43 5 5368715100 5368709100 2126936 1137473 1 971360 11630252032 0 3 fs t 2
job_1375860499829_0007 07:39:40 07:45:39 359.0 45 6 5368715100 5368709100 1844154 1132658 1 910430 11641597952 0 5 fs t 2
job_1375860499829_0010 07:39:40 07:48:16 516.0 43 5 5368715100 5368709100 2035323 673233 1 938370 11445358592 0 3 fs t 2
job_1375860499829_0006 07:39:39 07:45:10 331.0 42 5 5368715100 5368709100 1526470 1337210 1 915380 11630653440 0 2 fs t 2
job_1375854927888_0007 06:06:32 06:13:49 437.0 40 5 5368715100 5368709100 1395044 1545900 1 986610 11669823488 0 0 fs t 3
job_1375854927888_0008 06:06:32 06:15:28 536.0 44 9 5368715100 5368709100 1740328 2341534 1 967150 11662958592 0 4 fs t 3
job_1375854927888_0010 06:06:32 06:15:41 549.0 43 5 5368715100 5368709100 1991112 1033835 1 1030630 11449290752 0 3 fs t 3
job_1375854927888_0009 06:06:33 06:15:04 511.0 42 5 5368715100 5368709100 1693639 1486919 1 1014430 11529138176 0 2 fs t 3
job_1375854927888_0006 06:06:32 06:13:23 411.0 42 9 5368715100 5368709100 1286996 1983198 1 901660 11717763072 0 2 fs t 3
job_1375859105306_0008 07:16:01 07:23:48 467.0 42 7 5368715100 5368709100 1730266 1434008 1 933520 11645136896 0 2 fs t 4
job_1375859105306_0009 07:16:01 07:24:28 507.0 43 7 5368715100 5368709100 1958716 1366054 1 1014100 11628974080 0 3 fs t 4
job_1375859105306_0006 07:16:00 07:22:37 397.0 43 7 5368715100 5368709100 1606257 1274142 1 882440 11625132032 0 3 fs t 4
job_1375859105306_0010 07:16:01 07:24:11 490.0 45 5 5368715100 5368709100 2277984 807131 1 1005580 11587006464 0 5 fs t 4
job_1375859105306_0007 07:16:00 07:21:31 331.0 44 5 5368715100 5368709100 2005921 1054104 1 908180 11614715904 0 4 fs t 4
job_1375856372181_0006 06:30:28 06:36:54 386.0 41 5 5368715100 5368709100 1442828 1273164 1 929080 11660390400 0 1 fs t 5
job_1375856372181_0010 06:30:29 06:37:51 442.0 43 5 5368715100 5368709100 1702309 632853 1 952300 11573981184 0 3 fs t 5
job_1375856372181_0008 06:30:28 06:37:21 413.0 44 7 5368715100 5368709100 1823748 1309260 1 996000 11690434560 0 4 fs t 5
