job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1375814052133_0006 18:48:03 19:03:51 948.0 40 1 5368715100 5368709100 2049989 881476 1 997110 10394198016 0 0 fs f 1
job_1375809155840_0008 17:26:58 17:44:38 1060.0 40 1 5368715100 5368709100 3048755 912094 1 1050320 10241847296 0 0 fs f 2
job_1375809155840_0010 17:26:58 17:45:26 1108.0 40 1 5368715100 5368709100 3813468 770162 1 1056900 10160168960 0 0 fs f 2
job_1375809155840_0007 17:26:57 17:44:27 1050.0 40 1 5368715100 5368709100 3065493 1000581 1 1027940 10231345152 0 0 fs f 2
job_1375809155840_0009 17:26:58 17:44:36 1058.0 40 1 5368715100 5368709100 3818627 814854 1 1053660 10173280256 0 0 fs f 2
job_1375809155840_0006 17:26:57 17:38:43 706.0 40 1 5368715100 5368709100 1814974 664488 1 915060 10290708480 0 0 fs f 2
job_1375806699427_0009 16:46:07 17:05:42 1175.0 40 1 5368715100 5368709100 3146324 932726 1 1089250 10231083008 0 0 fs f 3
job_1375806699427_0008 16:46:07 17:05:37 1170.0 40 1 5368715100 5368709100 3406472 1012402 1 1099910 10135904256 1 0 fs f 3
job_1375806699427_0006 16:46:06 16:58:04 718.0 40 1 5368715100 5368709100 2656918 639529 1 995760 10225463296 0 0 fs f 3
job_1375806699427_0010 16:46:07 17:03:50 1063.0 40 1 5368715100 5368709100 4541563 720358 1 1102100 10048389120 0 0 fs f 3
job_1375806699427_0007 16:46:06 17:02:52 1006.0 40 1 5368715100 5368709100 1626187 912473 1 921380 10397917184 0 0 fs f 3
job_1375811541634_0009 18:06:58 18:20:51 833.0 40 1 5368715100 5368709100 3419534 601186 1 1027690 10138808320 0 0 fs f 4
job_1375811541634_0007 18:06:57 18:21:50 893.0 40 1 5368715100 5368709100 2890334 785389 1 1055990 10228088832 0 0 fs f 4
job_1375811541634_0008 18:06:58 18:26:54 1196.0 40 1 5368715100 5368709100 3110735 1026481 1 1039230 10231005184 0 0 fs f 4
job_1375811541634_0006 18:06:57 18:21:17 860.0 40 1 5368715100 5368709100 1811928 821428 1 933870 10313625600 0 0 fs f 4
job_1375811541634_0010 18:06:58 18:27:18 1220.0 40 1 5368715100 5368709100 3595569 870266 1 1082860 10065850368 0 0 fs f 4
job_1375803915599_0008 15:59:19 16:20:44 1285.0 40 1 5368715100 5368709100 2751843 1110437 1 989400 10151116800 0 0 fs f 5
job_1375803915599_0009 15:59:19 16:24:34 1515.0 40 1 5368715100 5368709100 5323990 1251273 1 1111820 10099740672 0 0 fs f 5
job_1375803915599_0010 15:59:20 16:24:41 1521.0 40 1 5368715100 5368709100 2310866 1166433 1 1084870 10142515200 3 0 fs f 5
job_1375803915599_0007 15:59:19 16:10:29 670.0 40 1 5368715100 5368709100 1851949 549235 1 1016720 10261655552 0 0 fs f 5
job_1375803915599_0006 15:59:18 16:14:14 896.0 40 1 5368715100 5368709100 3830890 846919 1 976730 10226003968 1 0 fs f 5
